Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7923163,Mogworld,Yahtzee Croshaw,"Croshaw, Yahtzee",,"=""1595825290""","=""9781595825292""",4,3.89,Dark Horse Books,Mass Market Paperback,413,2010,2010,2017/04/04,2017/03/30,,,read,,,,1,0
28439513,A Night Without Stars (Chronicle of the Fallers #2),Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345547225""","=""9780345547224""",5,4.43,Del Rey,Hardcover,704,2016,2016,2017/02/21,2017/03/30,,,read,,,,1,0
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,"=""0061977969""","=""9780061977961""",5,3.99,William Morrow,Hardcover,1044,2011,2011,2013/04/06,2013/04/08,,,read,,,,1,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",5,3.86,Orbit,Paperback,471,1988,1987,2016/05/18,2012/07/16,,,read,,,,1,0
25159239,The Girl with Ghost Eyes,M.H. Boroson,"Boroson, M.H.",,"=""1940456363""","=""9781940456362""",5,3.87,Talos,Hardcover,288,2015,2015,2016/10/01,2016/04/21,,,read,,,,1,0
15985373,"Emperor of Thorns (The Broken Empire, #3)",Mark  Lawrence,"Lawrence, Mark",,"=""0425256855""","=""9780425256855""",4,4.24,Ace,Hardcover,434,2013,2013,2017/03/23,2017/03/30,,,read,,,,1,0
12891107,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,"Lawrence, Mark",,"=""1937007472""","=""9781937007478""",4,4.19,Ace Books,Hardcover,449,2012,2012,2017/03/16,2017/03/30,,,read,,,,1,0
104160,"Day Watch (Watch, #2)",Sergei Lukyanenko,"Lukyanenko, Sergei","Andrew Bromfield, Arto Konttinen","=""1401360203""","=""9781401360207""",3,4.06,Miramax Books,Paperback,453,2007,2000,2017/02/16,2017/03/30,,,read,,,,1,0
10075553,Soft Apocalypse,Will McIntosh,"McIntosh, Will",,"=""159780276X""","=""9781597802765""",3,3.51,Night Shade,Paperback,256,2011,2011,2017/02/02,2017/03/30,,,read,,,,1,0
8856041,Blueprints of the Afterlife,Ryan Boudinot,"Boudinot, Ryan",,"=""""","=""""",4,3.69,Grove/Atlantic,Hardcover,416,2012,2012,2017/01/31,2017/03/30,,,read,,,,1,0
17235026,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",4,3.95,Orbit ,Paperback,461,2014,2014,2016/10/12,2016/10/23,,,read,,,,1,0
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5,3.99,William Morrow,Kindle Edition,872,2015,2015,2016/04/08,2016/04/14,,,read,,,,1,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",4,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,2016/09/28,2013/06/05,,,read,,,,1,0
21969786,More Than This,Patrick Ness,"Ness, Patrick",,"=""1406350486""","=""9781406350487""",3,3.96,Walker Books Ltd,Paperback,480,2014,2013,2016/06/22,2016/06/27,,,read,,,,1,0
2118745,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"Ness, Patrick",,"=""1406310255""","=""9781406310252""",3,3.97,Walker,Hardcover,479,2008,2008,2016/06/18,2016/06/27,,,read,,,,1,0
672243,"Helliconia Summer (Helliconia, #2)",Brian W. Aldiss,"Aldiss, Brian W.",,"=""0743445104""","=""9780743445108""",4,3.74,iBooks,Paperback,416,2002,1983,2016/08/14,2016/08/15,,,read,,,,1,0
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",4,4.27,HarperPrism,Paperback,293,1997,1988,2016/06/08,2016/08/15,,,read,,,,1,0
672244,"Helliconia Spring (Helliconia, #1)",Brian W. Aldiss,"Aldiss, Brian W.",,"=""0743444728""","=""9780743444729""",4,3.61,iBooks,Paperback,400,2002,1982,2016/07/24,2016/08/01,,,read,,,,1,0
344935,Latro in the Mist,Gene Wolfe,"Wolfe, Gene",David   Grove,"=""0765302942""","=""9780765302946""",4,4.20,Orb Books,Paperback,640,2003,2003,,2009/01/31,,,read,,,,1,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",3,4.25,William Morrow,Mass Market Paperback,491,2006,1990,2016/04/24,2016/04/26,,,read,,,,1,0
22181034,"Mort(e) (War with No Name, #1)",Robert Repino,"Repino, Robert",,"=""1616954272""","=""9781616954277""",4,3.61,Soho Press,Hardcover,358,2015,2014,2016/04/21,2016/04/21,,,read,,,,1,0
21483760,"Spell or High Water (Magic 2.0, #2)",Scott  Meyer,"Meyer, Scott",,"=""1477823484""","=""9781477823484""",3,4.03,47North,Paperback,431,2014,2014,2015/12/30,2016/01/02,,,read,,,,1,0
22963010,Critical Failures III: A Storm of S-Words,Robert Bevan,"Bevan, Robert",,"=""""","=""""",3,4.05,Robert Bevan,Kindle Edition,218,2014,2014,2016/02/09,2016/01/20,,,read,,,,1,0
23209924,The Water Knife,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""0385352875""","=""9780385352871""",4,3.84,Knopf,Hardcover,371,2015,2015,2016/03/05,2016/03/08,,,read,,,,1,0
34506,"The Light Fantastic (Discworld, #2; Rincewind, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061020702""","=""9780061020704""",3,3.99,HarperTorch,Mass Market Paperback,277,2000,1986,2016/02/05,2016/01/20,,,read,,,,1,0
17605440,First Light (The Red #1),Linda Nagata,"Nagata, Linda",,"=""1937197131""","=""9781937197131""",3,3.77,Mythic Island Press ,Paperback,349,2013,2013,2016/01/10,2016/02/22,,,read,,,,1,0
190999,Way Station,Clifford D. Simak,"Simak, Clifford D.",,"=""0020248717""","=""9780020248712""",3,4.03,Collier Books,Paperback,210,1992,1988,2016/01/03,2016/01/08,,,read,,,,1,0
18667253,Critical Failures II: Fail Harder,Robert Bevan,"Bevan, Robert",,"=""""","=""""",3,4.07,DeadPixel Publications,Kindle Edition,223,2013,2013,2016/01/19,2016/01/20,,,read,,,,1,0
899392,The Legacy of Heorot (Heorot #1),Larry Niven,"Niven, Larry","Steven Barnes, Jerry Pournelle","=""0671695320""","=""9780671695323""",2,3.94,Pocket Books,Paperback,383,1989,1987,2012/07/16,2012/07/16,,,read,,,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",2,4.16,Katherine Tegen Books,Paperback,487,2012,2011,2015/03/30,2015/03/20,,,read,,,,1,0
15701981,Critical Failures,Robert Bevan,"Bevan, Robert",,"=""""","=""""",3,3.80,DeadPixel Publications,Kindle Edition,316,2012,2012,2015/11/06,2015/11/06,,,read,,,,1,0
17255186,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",Gene Kim,"Kim, Gene","Kevin Behr, George Spafford","=""0988262592""","=""9780988262591""",4,4.27,IT Revolution Press,Hardcover,345,2013,2013,2015/12/15,2015/11/06,,,read,,,,1,0
23164927,"The Fold (Threshold, #2)",Peter Clines,"Clines, Peter",,"=""0553418297""","=""9780553418293""",3,3.87,Crown,Hardcover,384,2015,2015,2015/10/23,2015/11/06,,,read,,,,1,0
20697413,The Abyss Beyond Dreams,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345547195""","=""9780345547194""",4,4.22,Del Rey,Hardcover,640,2014,2014,2015/10/15,2015/11/06,,,read,,,,1,0
1526298,Moon Lander: How We Developed the Apollo Lunar Module,Thomas J. Kelly,"Kelly, Thomas J.",,"=""156098998X""","=""9781560989981""",4,4.25,Smithsonian Institution Press,Hardcover,288,2001,2001,2015/01/11,2014/12/27,,,read,,,,1,0
1529409,Stages to Saturn: A Technological History of the Apollo/Saturn Launch Vehicles,Roger E. Bilstein,"Bilstein, Roger E.",,"=""0813026911""","=""9780813026916""",5,4.23,University Press of Florida,Paperback,544,2003,1997,2014/05/01,2014/04/06,,,read,,,,1,0
34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060855924""","=""9780060855925""",4,4.00,Harper,Paperback,228,2005,1983,2015/11/04,2015/11/06,,,read,,,,1,0
8428985,Half Way Home,Hugh Howey,"Howey, Hugh",,"=""0982611935""","=""9780982611937""",2,3.71,Broad Reach Publishing,Paperback,368,2010,2010,2015/11/02,2015/11/06,,,read,,,,1,0
7095831,"Ship Breaker (Ship Breaker, #1)",Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""0316056219""","=""9780316056212""",4,3.75,"Little, Brown Books for Young Readers",Hardcover,326,2010,2010,2015/09/06,2015/03/20,,,read,,,,1,0
14064,I Am Legend,Richard Matheson,"Matheson, Richard",,"=""1857988094""","=""9781857988093""",4,4.06,Millennium,Paperback,160,1999,1954,2015/08/19,2015/08/22,,,read,,,,1,0
18505844,Memory of Water,Emmi Itäranta,"Itäranta, Emmi",,"=""0062326155""","=""9780062326157""",3,3.69,Harper Voyager,Paperback,263,2014,2012,2015/08/15,2015/08/22,,,read,,,,1,0
18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,"Meyer, Scott",,"=""1612184715""","=""9781612184715""",4,3.99,47North,Paperback,373,2014,2013,2015/08/02,2015/08/22,,,read,,,,1,0
20706317,The First Fifteen Lives of Harry August,Claire North,"North, Claire",Peter Kenny,"=""0316399620""","=""9780316399623""",4,4.03,Redhook,Paperback,405,2014,2014,2015/08/22,2015/08/22,,,read,,,,1,0
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,"=""0670020559""","=""9780670020553""",4,3.52,Viking,Hardcover,402,2009,2009,2015/07/24,2015/03/20,,,read,,,,1,0
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",4,4.01,William Morrow Books,Hardcover,181,2013,2013,2015/07/02,2015/07/06,,,read,,,,1,0
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",4,4.37,Beacon Press,Paperback,165,2006,1946,2015/07/04,2015/07/06,,,read,,,,1,0
8694,"Life, the Universe and Everything (The Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,"=""0345418905""","=""9780345418906""",5,4.18,Del Rey,Paperback,224,2005,1982,,2015/03/20,,,read,,,,1,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",4,3.74,Night Shade Books,Hardcover,359,2009,2009,2014/09/20,2014/05/24,,,read,,,,1,0
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""0385534635""","=""9780385534635""",3,4.03,Doubleday,Hardcover,387,2011,2011,2015/03/17,2015/02/01,,,read,,,,1,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",5,4.16,Knopf,Paperback,607,1997,1994,2006/06/01,2007/10/09,,,read,,,,1,0
3428935,"The Warded Man (The Demon Cycle, #1)",Peter V. Brett,"Brett, Peter V.",,"=""0345503805""","=""9780345503800""",4,4.25,Random House,Hardcover,416,2009,2008,2015/01/27,2015/01/30,,,read,"Much better than I thought it was going to be.   Reminds me of Wheel of Time.  Hopefully this series finishes in less than a dozen books, though.",,,1,0
17199504,"The Bone Season (The Bone Season, #1)",Samantha Shannon,"Shannon, Samantha",,"=""1620401398""","=""9781620401392""",3,3.79,Bloomsbury USA,Hardcover,466,2013,2013,2015/01/16,2014/10/05,,,read,,,,1,0
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",3,3.98,Penguin ROC,Mass Market Paperback,355,2000,2000,2015/01/10,2015/01/14,,,read,,,,1,0
100208,"Marrow (Great Ship, #1)",Robert Reed,"Reed, Robert",,"=""0812566572""","=""9780812566574""",4,3.83,Tor Science Fiction,Paperback,512,2001,2000,2014/10/18,2014/08/16,,,read,,,,1,0
22566044,"Fluency (Confluence, #1)",Jennifer Foehner Wells,"Wells, Jennifer Foehner",,"=""""","=""""",3,3.81,Blue Bedlam Science Fiction,Kindle Edition,377,2014,2014,2014/12/30,2015/01/02,,,read,,,,1,0
206662,Air,Geoff Ryman,"Ryman, Geoff",,"=""0312261217""","=""9780312261214""",5,3.60,St. Martin's Griffin,Paperback,400,2004,2004,,2014/10/18,,,read,,,,1,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",4,4.26,Del Rey,Hardcover,382,2014,2014,2014/10/05,2014/10/05,,,read,,,,1,0
1019937,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""0312114915""","=""9780312114916""",3,3.43,Bedford/St. Martin's,Paperback,315,1996,1899,,2009/01/31,,,read,,,,1,0
509797,"The Magician's Nephew (The Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0064471101""","=""9780064471107""",3,4.05,HarperCollins,Mass Market Paperback,221,1994,1955,,2007/11/05,,,read,,,,1,0
12392681,Railsea,China Miéville,"Miéville, China",,"=""0345524527""","=""9780345524522""",3,3.89,Del Rey,Hardcover,424,2012,2012,2014/06/09,2014/06/07,,,read,,,,1,0
12266560,Angelmaker,Nick Harkaway,"Harkaway, Nick",,"=""0307595951""","=""9780307595959""",3,3.93,Alfred A. Knopf,Hardcover,478,2012,2012,2013/11/15,2013/06/09,,,read,,,,1,0
611346,"Castle Perilous (Castle Perilous, #1)",John DeChancie,"DeChancie, John",,"=""0759231982""","=""9780759231986""",3,3.85,eReads.com,Paperback,212,1999,1988,2014/05/20,2012/11/09,,,read,,,,1,0
6931246,Kraken,China Miéville,"Miéville, China",,"=""034549749X""","=""9780345497499""",4,3.61,Del Rey,Hardcover,509,2010,2010,2014/05/06,2014/04/17,,,read,,,,1,0
15819028,"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,"Wecker, Helene",,"=""0062110837""","=""9780062110831""",5,4.12,Harper,Hardcover,486,2013,2013,2014/05/06,2014/04/17,,,read,,,,1,0
68497,"The Scar (New Crobuzon, #2)",China Miéville,"Miéville, China",,"=""0345460014""","=""9780345460011""",4,4.17,Del Rey,Mass Market Paperback,578,2004,2002,2014/04/29,2014/04/17,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.58,Scholastic Inc.,Paperback,652,2006,2005,,2007/09/17,,,read,,,,1,0
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Amanda Lee, Mark Hallaq","=""""","=""9780143039563""",3,3.92,Penguin Classics,Paperback,244,2006,1876,,2009/01/31,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5,4.41,Crown,Hardcover,384,2014,2011,2014/03/18,2014/03/29,,,read,,,,1,0
1126719,House of Suns,Alastair Reynolds,"Reynolds, Alastair",,"=""0575099127""","=""9780575099128""",3,4.23,Gollancz,Paperback,512,2010,2008,2014/02/02,2012/07/16,,,read,,,,1,0
90947,Hornblower During the Crisis,C.S. Forester,"Forester, C.S.",,"=""0316289442""","=""9780316289443""",4,4.06,Back Bay Books,Paperback,176,1990,1967,2013/11/30,2014/01/05,,,read,,,,1,0
84730,Beat to Quarters,C.S. Forester,"Forester, C.S.",,"=""0316289329""","=""9780316289320""",4,4.28,Back Bay Books,Paperback,324,1985,1937,2013/12/23,2014/01/05,,,read,,,,1,0
77038,Hornblower and the Atropos,C.S. Forester,"Forester, C.S.",,"=""0316289299""","=""9780316289290""",4,4.23,Back Bay Books,Paperback,342,1985,1953,2013/12/22,2014/01/05,,,read,,,,1,0
84746,Hornblower and the Hotspur,C.S. Forester,"Forester, C.S.",,"=""0316290467""","=""9780316290463""",4,4.30,Back Bay Books,Paperback,394,1998,1962,2013/11/18,2013/11/15,,,read,,,,1,0
90951,Ship of the Line,C.S. Forester,"Forester, C.S.",,"=""0316289361""","=""9780316289368""",4,4.31,Back Bay Books,Paperback,292,1999,1938,2014/01/06,2014/01/05,,,read,,,,1,0
84748,Mr. Midshipman Hornblower,C.S. Forester,"Forester, C.S.",,"=""""","=""""",4,4.17,Little Brown and Company,Hardcover,310,1998,1950,2013/11/05,2012/11/09,,,read,,,,1,0
77040,Lieutenant Hornblower,C.S. Forester,"Forester, C.S.",,"=""0316290637""","=""9780316290630""",5,4.30,Back Bay Books,Paperback,320,1998,1952,2013/11/15,2013/11/15,,,read,,,,1,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",3,4.24,Crown Publishers,Hardcover,374,2011,2011,2013/10/09,2013/06/05,,,read,,,,1,0
17855756,"Dust (Silo, #3)",Hugh Howey,"Howey, Hugh",,"=""1490904387""","=""9781490904382""",3,4.25,Broad Reach Publishing,Paperback,458,2013,2013,2013/10/06,2013/10/06,,,read,,,,1,0
9866451,"The Final Storm (World War II: 1939-1945, #4)",Jeff Shaara,"Shaara, Jeff",,"=""0345497945""","=""9780345497949""",4,4.27,Ballantine Books,Hardcover,446,2011,2011,2013/10/01,2013/10/04,,,read,,,,1,0
17306293,"Shift (Silo, #2)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",3,4.12,Broad Reach Publishing,Kindle Edition,579,2013,2013,2013/09/13,2013/08/27,,,read,,,,1,0
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",4,4.21,Broad Reach Publishing,Kindle Edition,509,2012,2012,2013/08/24,2013/08/05,,,read,,,,1,0
5426404,The Complete Sherlock Holmes,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",1,4.50,Bantam Doubleday,,1096,1992,1894,2009/09/26,2009/08/06,,,read,"I never finished this, and I don't think I ever will.",,,1,0
767171,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,"Shirer, William L.",,"=""0671728687""","=""9780671728687""",5,4.18,Simon & Schuster,Mass Market Paperback,1614,1990,1960,2013/07/17,2010/07/18,,,read,,,,1,0
12591719,"Abaddon's Gate (Expanse, #3)",James S.A. Corey,"Corey, James S.A.",,"=""1841499927""","=""9781841499925""",3,4.26,Orbit (Hachette),Paperback,539,2013,2013,2013/06/30,2013/06/23,,,read,,,,1,0
12591698,"Caliban's War (The Expanse, #2)",James S.A. Corey,"Corey, James S.A.",,"=""1841499900""","=""9781841499901""",3,4.37,"Orbit/Little, Brown Book Group",Paperback,624,2012,2012,2013/06/23,2013/06/23,,,read,,,,1,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",3,4.29,Orbit,Paperback,592,2011,2011,2013/06/18,2013/05/11,,,read,,,,1,0
50831,The Green Hills of Earth,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0671578537""","=""9780671578534""",3,3.86,Baen Books,Paperback,270,2003,1951,1984/01/01,2013/07/02,,,read,,,,1,0
29582,"Foundation and Earth (Foundation, #5)",Isaac Asimov,"Asimov, Isaac",,"=""0553587579""","=""9780553587579""",3,4.07,Spectra,Paperback,528,2004,1986,1985/01/01,2013/07/02,,,read,,,,1,0
76683,"Foundation's Edge (Foundation, #4)",Isaac Asimov,"Asimov, Isaac",,"=""0553293389""","=""9780553293388""",3,4.16,Bantam/Spectra,Paperback,450,2010,1982,1985/01/01,2013/07/02,,,read,,,,1,0
7329,Unfinished Tales of Númenor and Middle-Earth,J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,"=""026110215X""","=""9780261102156""",3,3.98,HarperCollins Publishers,Hardcover,452,2000,1980,1986/01/01,2013/07/02,,,read,,,,1,0
681292,Old Nathan,David Drake,"Drake, David",,"=""0671720848""","=""9780671720841""",2,3.74,Baen Books,Paperback,228,1991,1991,2013/06/13,2013/06/15,,,read,,,,1,0
1669906,Ariel,Steven R. Boyett,"Boyett, Steven R.",,"=""0441029205""","=""9780441029204""",4,3.64,Ace,Paperback,325,1983,1983,2013/06/06,2009/11/02,,,read,,,,1,0
12924261,"This Book Is Full of Spiders (John Dies at the End, #2)",David  Wong,"Wong, David",Jason Pargin,"=""0312546343""","=""9780312546342""",4,4.25,St. Martin’s Press,Hardcover,406,2012,2012,2013/06/03,2012/11/09,,,read,"Even better than the first one in some ways, weaker ending though.",,,1,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",3,4.47,Tor Books,Hardcover,541,2006,2006,2013/05/17,2013/01/23,,,read,,,,1,0
1357650,Primer in Theory Construction: An A&b Classics Edition,Paul D. Reynolds,"Reynolds, Paul D.",,"=""0205501281""","=""9780205501281""",4,3.49,Routledge,Paperback,208,2006,1971,,2007/11/12,,,read,,,,1,0
64396,"The Adventures of the Stainless Steel Rat (Stainless Steel Rat, #4-6)",Harry Harrison,"Harrison, Harry",,"=""0441004229""","=""9780441004225""",4,4.12,Ace,Paperback,402,1987,1977,,2009/01/31,,,read,,,,1,0
11286,Carrion Comfort,Dan Simmons,"Simmons, Dan",,"=""0446359203""","=""9780446359207""",4,3.90,Warner Books,Mass Market Paperback,884,1990,1989,2013/03/04,2013/03/05,,,read,,,,1,0
6071324,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""""","=""""",5,4.25,Penguin,paperback,564,1993,1866,,2009/01/31,,,read,,,,1,0
149267,The Stand,Stephen King,"King, Stephen",Bernie Wrightson,"=""""","=""""",4,4.34,Doubleday Books,Hardcover,1152,1990,1978,2012/12/11,2012/11/09,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",4,4.06,Scholastic Press,Hardcover,398,2010,2010,2011/06/04,2011/06/16,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",2,3.81,Back Bay Books,Paperback,277,2001,1951,,2007/11/12,,,read,,,,1,0
13483740,"The Story of Earth: The First 4.5 Billion Years, from Stardust to Living Planet",Robert M. Hazen,"Hazen, Robert M.",,"=""0670023558""","=""9780670023554""",4,4.24,Viking Press,Hardcover,320,2012,2012,2012/10/24,2012/10/25,,,read,,,,1,0
89184,"Absolution Gap (Revelation Space, #3)",Alastair Reynolds,"Reynolds, Alastair",,"=""0441012914""","=""9780441012916""",4,4.01,Ace Books,Paperback,756,2005,2003,2012/09/20,2012/07/16,,,read,,,,1,0
89190,"Redemption Ark (Revelation Space, #2)",Alastair Reynolds,"Reynolds, Alastair",Chris     Moore,"=""044101173X""","=""9780441011735""",4,4.15,Ace Books,Mass Market Paperback,694,2004,2002,2012/08/30,2012/07/16,,,read,,,,1,0
89185,Chasm City,Alastair Reynolds,"Reynolds, Alastair",,"=""0441010644""","=""9780441010646""",4,4.13,Ace Books,Mass Market Paperback,694,2003,2001,2012/08/18,2012/07/16,,,read,,,,1,0
89187,"Revelation Space (Revelation Space, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0441009425""","=""9780441009428""",4,3.99,Ace Books,Mass Market Paperback,585,2002,2000,2012/08/01,2012/07/16,,,read,,,,1,0
358991,A Fire in the Sun,George Alec Effinger,"Effinger, George Alec",,"=""0765313596""","=""9780765313591""",3,4.02,St. Martins Press,Paperback,304,2006,1989,2012/07/03,2010/10/07,,,read,,,,1,0
10387413,"The Coldest War (The Milkweed Triptych, #2)",Ian Tregillis,"Tregillis, Ian",,"=""""","=""""",4,4.09,Tor,,352,2012,2012,2012/07/04,2012/06/23,,,read,,,,1,0
939947,When Gravity Fails,George Alec Effinger,"Effinger, George Alec",,"=""055325555X""","=""9780553255553""",4,3.90,Bantam Spectra,Mass Market Paperback,276,1988,1986,2012/06/26,2010/10/07,,,read,,,,1,0
